deltaH: 0.175781
Omega_M  Omega_Lambda   Likelihood
0.668750 1.190625 0.984533 
0.668750 1.195312 0.984338 
0.668750 1.200000 0.984141 
0.671875 0.004687 0.998157 
0.671875 0.009375 0.998199 
0.671875 0.014062 0.998241 
0.671875 0.018750 0.998283 
0.671875 0.023438 0.998324 
0.671875 0.028125 0.998364 
0.671875 0.032813 0.998404 
0.671875 0.037500 0.998444 
0.671875 0.042187 0.998482 
0.671875 0.046875 0.998521 
0.671875 0.051562 0.998558 
0.671875 0.056250 0.998596 
0.671875 0.060937 0.998633 
0.671875 0.065625 0.998669 
0.671875 0.070312 0.998704 
0.671875 0.075000 0.998739 
0.671875 0.079687 0.998774 
0.671875 0.084375 0.998808 
0.671875 0.089063 0.998841 
0.671875 0.093750 0.998874 
0.671875 0.098437 0.998907 
0.671875 0.103125 0.998938 
0.671875 0.107812 0.998969 
0.671875 0.112500 0.999000 
0.671875 0.117188 0.999030 
0.671875 0.121875 0.999060 
0.671875 0.126562 0.999089 
0.671875 0.131250 0.999117 
0.671875 0.135937 0.999145 
0.671875 0.140625 0.999172 
0.671875 0.145312 0.999198 
0.671875 0.150000 0.999224 
0.671875 0.154688 0.999250 
0.671875 0.159375 0.999275 
0.671875 0.164062 0.999299 
0.671875 0.168750 0.999323 
0.671875 0.173437 0.999346 
0.671875 0.178125 0.999368 
0.671875 0.182812 0.999390 
0.671875 0.187500 0.999411 
0.671875 0.192187 0.999432 
0.671875 0.196875 0.999452 
0.671875 0.201563 0.999472 
0.671875 0.206250 0.999490 
0.671875 0.210938 0.999508 
0.671875 0.215625 0.999526 
0.671875 0.220312 0.999543 
0.671875 0.225000 0.999559 
0.671875 0.229687 0.999575 
0.671875 0.234375 0.999590 
0.671875 0.239062 0.999605 
0.671875 0.243750 0.999619 
0.671875 0.248437 0.999632 
0.671875 0.253125 0.999644 
0.671875 0.257812 0.999656 
0.671875 0.262500 0.999667 
0.671875 0.267187 0.999678 
0.671875 0.271875 0.999688 
0.671875 0.276562 0.999697 
0.671875 0.281250 0.999706 
0.671875 0.285938 0.999714 
0.671875 0.290625 0.999721 
0.671875 0.295312 0.999728 
0.671875 0.300000 0.999734 
0.671875 0.304688 0.999740 
0.671875 0.309375 0.999744 
0.671875 0.314062 0.999748 
0.671875 0.318750 0.999752 
0.671875 0.323437 0.999754 
0.671875 0.328125 0.999756 
0.671875 0.332813 0.999758 
0.671875 0.337500 0.999758 
0.671875 0.342187 0.999758 
0.671875 0.346875 0.999757 
0.671875 0.351562 0.999756 
0.671875 0.356250 0.999754 
0.671875 0.360937 0.999751 
0.671875 0.365625 0.999747 
0.671875 0.370312 0.999743 
0.671875 0.375000 0.999738 
0.671875 0.379688 0.999733 
0.671875 0.384375 0.999726 
0.671875 0.389062 0.999719 
0.671875 0.393750 0.999711 
0.671875 0.398438 0.999703 
0.671875 0.403125 0.999693 
0.671875 0.407812 0.999683 
0.671875 0.412500 0.999673 
0.671875 0.417187 0.999661 
0.671875 0.421875 0.999649 
0.671875 0.426563 0.999636 
0.671875 0.431250 0.999622 
0.671875 0.435937 0.999608 
0.671875 0.440625 0.999592 
0.671875 0.445312 0.999576 
0.671875 0.450000 0.999560 
0.671875 0.454687 0.999542 
0.671875 0.459375 0.999524 
0.671875 0.464062 0.999505 
0.671875 0.468750 0.999485 
0.671875 0.473437 0.999464 
0.671875 0.478125 0.999443 
0.671875 0.482812 0.999421 
0.671875 0.487500 0.999398 
0.671875 0.492188 0.999374 
0.671875 0.496875 0.999350 
0.671875 0.501563 0.999324 
0.671875 0.506250 0.999298 
0.671875 0.510937 0.999271 
0.671875 0.515625 0.999244 
0.671875 0.520312 0.999215 
0.671875 0.525000 0.999186 
0.671875 0.529687 0.999156 
0.671875 0.534375 0.999125 
0.671875 0.539062 0.999093 
0.671875 0.543750 0.999060 
0.671875 0.548438 0.999027 
0.671875 0.553125 0.998993 
0.671875 0.557812 0.998957 
0.671875 0.562500 0.998921 
0.671875 0.567187 0.998885 
0.671875 0.571875 0.998847 
0.671875 0.576562 0.998808 
0.671875 0.581250 0.998769 
0.671875 0.585938 0.998729 
0.671875 0.590625 0.998688 
0.671875 0.595313 0.998646 
0.671875 0.600000 0.998603 
0.671875 0.604687 0.998559 
0.671875 0.609375 0.998515 
0.671875 0.614062 0.998469 
0.671875 0.618750 0.998423 
0.671875 0.623437 0.998376 
0.671875 0.628125 0.998327 
0.671875 0.632812 0.998278 
0.671875 0.637500 0.998228 
0.671875 0.642188 0.998178 
0.671875 0.646875 0.998126 
0.671875 0.651562 0.998073 
0.671875 0.656250 0.998020 
0.671875 0.660937 0.997965 
0.671875 0.665625 0.997910 
0.671875 0.670312 0.997853 
0.671875 0.675000 0.997796 
0.671875 0.679688 0.997738 
0.671875 0.684375 0.997679 
0.671875 0.689063 0.997618 
0.671875 0.693750 0.997557 
0.671875 0.698437 0.997495 
0.671875 0.703125 0.997432 
0.671875 0.707812 0.997368 
0.671875 0.712500 0.997303 
0.671875 0.717187 0.997237 
0.671875 0.721875 0.997171 
0.671875 0.726562 0.997103 
0.671875 0.731250 0.997034 
0.671875 0.735938 0.996964 
0.671875 0.740625 0.996893 
0.671875 0.745312 0.996821 
0.671875 0.750000 0.996748 
0.671875 0.754687 0.996674 
0.671875 0.759375 0.996600 
0.671875 0.764062 0.996524 
0.671875 0.768750 0.996447 
0.671875 0.773438 0.996369 
0.671875 0.778125 0.996290 
0.671875 0.782813 0.996210 
0.671875 0.787500 0.996129 
0.671875 0.792187 0.996047 
0.671875 0.796875 0.995964 
0.671875 0.801562 0.995879 
0.671875 0.806250 0.995794 
0.671875 0.810937 0.995708 
0.671875 0.815625 0.995620 
0.671875 0.820312 0.995532 
0.671875 0.825000 0.995442 
0.671875 0.829688 0.995352 
0.671875 0.834375 0.995260 
0.671875 0.839062 0.995167 
0.671875 0.843750 0.995073 
0.671875 0.848437 0.994978 
0.671875 0.853125 0.994882 
0.671875 0.857812 0.994784 
0.671875 0.862500 0.994686 
0.671875 0.867188 0.994586 
0.671875 0.871875 0.994486 
0.671875 0.876563 0.994384 
0.671875 0.881250 0.994281 
0.671875 0.885937 0.994177 
0.671875 0.890625 0.994071 
0.671875 0.895312 0.993965 
0.671875 0.900000 0.993857 
0.671875 0.904687 0.993749 
0.671875 0.909375 0.993639 
0.671875 0.914062 0.993528 
0.671875 0.918750 0.993415 
0.671875 0.923437 0.993302 
0.671875 0.928125 0.993187 
0.671875 0.932812 0.993071 
0.671875 0.937500 0.992954 
0.671875 0.942187 0.992835 
0.671875 0.946875 0.992716 
0.671875 0.951562 0.992595 
0.671875 0.956250 0.992473 
0.671875 0.960938 0.992350 
0.671875 0.965625 0.992225 
0.671875 0.970312 0.992099 
0.671875 0.975000 0.991972 
0.671875 0.979687 0.991844 
0.671875 0.984375 0.991714 
0.671875 0.989062 0.991583 
0.671875 0.993750 0.991451 
0.671875 0.998437 0.991318 
0.671875 1.003125 0.991183 
0.671875 1.007812 0.991047 
0.671875 1.012500 0.990909 
0.671875 1.017187 0.990771 
0.671875 1.021875 0.990631 
0.671875 1.026563 0.990489 
0.671875 1.031250 0.990347 
0.671875 1.035937 0.990203 
0.671875 1.040625 0.990057 
0.671875 1.045312 0.989910 
0.671875 1.050000 0.989762 
0.671875 1.054688 0.989613 
0.671875 1.059375 0.989462 
0.671875 1.064062 0.989310 
0.671875 1.068750 0.989156 
0.671875 1.073438 0.989001 
0.671875 1.078125 0.988844 
0.671875 1.082812 0.988686 
0.671875 1.087500 0.988527 
0.671875 1.092187 0.988366 
0.671875 1.096875 0.988204 
0.671875 1.101562 0.988040 
0.671875 1.106250 0.987875 
0.671875 1.110937 0.987709 
0.671875 1.115625 0.987541 
0.671875 1.120313 0.987371 
0.671875 1.125000 0.987200 
0.671875 1.129687 0.987028 
0.671875 1.134375 0.986854 
0.671875 1.139062 0.986678 
0.671875 1.143750 0.986501 
0.671875 1.148438 0.986323 
0.671875 1.153125 0.986143 
0.671875 1.157812 0.985961 
0.671875 1.162500 0.985778 
0.671875 1.167188 0.985593 
0.671875 1.171875 0.985407 
0.671875 1.176562 0.985219 
0.671875 1.181250 0.985030 
0.671875 1.185937 0.984839 
0.671875 1.190625 0.984646 
0.671875 1.195312 0.984452 
0.671875 1.200000 0.984256 
0.675000 0.004687 0.998129 
0.675000 0.009375 0.998172 
0.675000 0.014062 0.998214 
0.675000 0.018750 0.998256 
0.675000 0.023438 0.998297 
0.675000 0.028125 0.998338 
0.675000 0.032813 0.998378 
0.675000 0.037500 0.998418 
0.675000 0.042187 0.998457 
0.675000 0.046875 0.998496 
0.675000 0.051562 0.998534 
0.675000 0.056250 0.998572 
0.675000 0.060937 0.998609 
0.675000 0.065625 0.998645 
0.675000 0.070312 0.998681 
0.675000 0.075000 0.998717 
0.675000 0.079687 0.998751 
0.675000 0.084375 0.998786 
0.675000 0.089063 0.998819 
0.675000 0.093750 0.998853 
0.675000 0.098437 0.998885 
0.675000 0.103125 0.998917 
0.675000 0.107812 0.998949 
0.675000 0.112500 0.998980 
0.675000 0.117188 0.999010 
0.675000 0.121875 0.999040 
0.675000 0.126562 0.999069 
0.675000 0.131250 0.999098 
0.675000 0.135937 0.999126 
0.675000 0.140625 0.999154 
0.675000 0.145312 0.999181 
0.675000 0.150000 0.999207 
0.675000 0.154688 0.999233 
0.675000 0.159375 0.999258 
0.675000 0.164062 0.999282 
0.675000 0.168750 0.999306 
0.675000 0.173437 0.999330 
0.675000 0.178125 0.999353 
0.675000 0.182812 0.999375 
0.675000 0.187500 0.999397 
0.675000 0.192187 0.999418 
0.675000 0.196875 0.999438 
0.675000 0.201563 0.999458 
0.675000 0.206250 0.999477 
0.675000 0.210938 0.999496 
0.675000 0.215625 0.999514 
0.675000 0.220312 0.999531 
0.675000 0.225000 0.999548 
0.675000 0.229687 0.999564 
0.675000 0.234375 0.999579 
0.675000 0.239062 0.999594 
0.675000 0.243750 0.999608 
0.675000 0.248437 0.999622 
0.675000 0.253125 0.999635 
0.675000 0.257812 0.999647 
0.675000 0.262500 0.999659 
0.675000 0.267187 0.999670 
0.675000 0.271875 0.999680 
0.675000 0.276562 0.999690 
0.675000 0.281250 0.999699 
0.675000 0.285938 0.999707 
0.675000 0.290625 0.999715 
0.675000 0.295312 0.999722 
0.675000 0.300000 0.999729 
0.675000 0.304688 0.999734 
0.675000 0.309375 0.999739 
0.675000 0.314062 0.999744 
0.675000 0.318750 0.999748 
0.675000 0.323437 0.999751 
0.675000 0.328125 0.999753 
0.675000 0.332813 0.999755 
0.675000 0.337500 0.999756 
0.675000 0.342187 0.999756 
0.675000 0.346875 0.999756 
0.675000 0.351562 0.999755 
0.675000 0.356250 0.999753 
0.675000 0.360937 0.999751 
0.675000 0.365625 0.999747 
0.675000 0.370312 0.999744 
0.675000 0.375000 0.999739 
0.675000 0.379688 0.999734 
0.675000 0.384375 0.999728 
0.675000 0.389062 0.999721 
0.675000 0.393750 0.999714 
0.675000 0.398438 0.999706 
0.675000 0.403125 0.999697 
0.675000 0.407812 0.999687 
0.675000 0.412500 0.999677 
0.675000 0.417187 0.999666 
0.675000 0.421875 0.999654 
0.675000 0.426563 0.999641 
0.675000 0.431250 0.999628 
0.675000 0.435937 0.999614 
0.675000 0.440625 0.999599 
0.675000 0.445312 0.999584 
0.675000 0.450000 0.999567 
0.675000 0.454687 0.999550 
0.675000 0.459375 0.999532 
0.675000 0.464062 0.999514 
0.675000 0.468750 0.999495 
0.675000 0.473437 0.999474 
0.675000 0.478125 0.999453 
0.675000 0.482812 0.999432 
0.675000 0.487500 0.999409 
0.675000 0.492188 0.999386 
0.675000 0.496875 0.999362 
0.675000 0.501563 0.999337 
0.675000 0.506250 0.999312 
0.675000 0.510937 0.999285 
0.675000 0.515625 0.999258 
0.675000 0.520312 0.999230 
0.675000 0.525000 0.999201 
0.675000 0.529687 0.999171 
0.675000 0.534375 0.999141 
0.675000 0.539062 0.999109 
0.675000 0.543750 0.999077 
0.675000 0.548438 0.999044 
0.675000 0.553125 0.999011 
0.675000 0.557812 0.998976 
0.675000 0.562500 0.998940 
0.675000 0.567187 0.998904 
0.675000 0.571875 0.998867 
0.675000 0.576562 0.998829 
0.675000 0.581250 0.998790 
0.675000 0.585938 0.998750 
0.675000 0.590625 0.998710 
0.675000 0.595313 0.998668 
0.675000 0.600000 0.998626 
0.675000 0.604687 0.998583 
0.675000 0.609375 0.998539 
0.675000 0.614062 0.998494 
0.675000 0.618750 0.998448 
0.675000 0.623437 0.998401 
0.675000 0.628125 0.998354 
0.675000 0.632812 0.998305 
0.675000 0.637500 0.998256 
0.675000 0.642188 0.998206 
0.675000 0.646875 0.998154 
0.675000 0.651562 0.998102 
0.675000 0.656250 0.998049 
0.675000 0.660937 0.997995 
0.675000 0.665625 0.997940 
0.675000 0.670312 0.997884 
0.675000 0.675000 0.997828 
0.675000 0.679688 0.997770 
0.675000 0.684375 0.997711 
0.675000 0.689063 0.997652 
0.675000 0.693750 0.997591 
0.675000 0.698437 0.997530 
0.675000 0.703125 0.997467 
0.675000 0.707812 0.997404 
0.675000 0.712500 0.997340 
0.675000 0.717187 0.997274 
0.675000 0.721875 0.997208 
0.675000 0.726562 0.997141 
0.675000 0.731250 0.997072 
0.675000 0.735938 0.997003 
0.675000 0.740625 0.996933 
0.675000 0.745312 0.996862 
0.675000 0.750000 0.996789 
0.675000 0.754687 0.996716 
0.675000 0.759375 0.996642 
0.675000 0.764062 0.996567 
0.675000 0.768750 0.996490 
0.675000 0.773438 0.996413 
0.675000 0.778125 0.996334 
0.675000 0.782813 0.996255 
0.675000 0.787500 0.996175 
0.675000 0.792187 0.996093 
0.675000 0.796875 0.996011 
0.675000 0.801562 0.995927 
0.675000 0.806250 0.995842 
0.675000 0.810937 0.995757 
0.675000 0.815625 0.995670 
0.675000 0.820312 0.995582 
0.675000 0.825000 0.995493 
0.675000 0.829688 0.995403 
0.675000 0.834375 0.995312 
0.675000 0.839062 0.995220 
0.675000 0.843750 0.995126 
0.675000 0.848437 0.995032 
0.675000 0.853125 0.994937 
0.675000 0.857812 0.994840 
0.675000 0.862500 0.994742 
0.675000 0.867188 0.994643 
0.675000 0.871875 0.994543 
0.675000 0.876563 0.994442 
0.675000 0.881250 0.994340 
0.675000 0.885937 0.994236 
0.675000 0.890625 0.994132 
0.675000 0.895312 0.994026 
0.675000 0.900000 0.993919 
0.675000 0.904687 0.993811 
0.675000 0.909375 0.993702 
0.675000 0.914062 0.993591 
0.675000 0.918750 0.993480 
0.675000 0.923437 0.993367 
0.675000 0.928125 0.993253 
0.675000 0.932812 0.993138 
0.675000 0.937500 0.993021 
0.675000 0.942187 0.992903 
0.675000 0.946875 0.992785 
0.675000 0.951562 0.992665 
0.675000 0.956250 0.992543 
0.675000 0.960938 0.992421 
0.675000 0.965625 0.992297 
0.675000 0.970312 0.992172 
0.675000 0.975000 0.992045 
0.675000 0.979687 0.991918 
0.675000 0.984375 0.991789 
0.675000 0.989062 0.991659 
0.675000 0.993750 0.991527 
0.675000 0.998437 0.991395 
0.675000 1.003125 0.991261 
0.675000 1.007812 0.991125 
0.675000 1.012500 0.990989 
0.675000 1.017187 0.990851 
0.675000 1.021875 0.990712 
0.675000 1.026563 0.990571 
0.675000 1.031250 0.990429 
0.675000 1.035937 0.990286 
0.675000 1.040625 0.990141 
0.675000 1.045312 0.989995 
0.675000 1.050000 0.989848 
0.675000 1.054688 0.989699 
0.675000 1.059375 0.989549 
0.675000 1.064062 0.989398 
0.675000 1.068750 0.989245 
0.675000 1.073438 0.989091 
0.675000 1.078125 0.988935 
0.675000 1.082812 0.988778 
0.675000 1.087500 0.988619 
0.675000 1.092187 0.988459 
0.675000 1.096875 0.988298 
0.675000 1.101562 0.988135 
0.675000 1.106250 0.987971 
0.675000 1.110937 0.987805 
0.675000 1.115625 0.987638 
0.675000 1.120313 0.987470 
0.675000 1.125000 0.987300 
0.675000 1.129687 0.987128 
0.675000 1.134375 0.986955 
0.675000 1.139062 0.986780 
0.675000 1.143750 0.986604 
0.675000 1.148438 0.986427 
0.675000 1.153125 0.986247 
0.675000 1.157812 0.986067 
0.675000 1.162500 0.985885 
0.675000 1.167188 0.985701 
0.675000 1.171875 0.985515 
0.675000 1.176562 0.985329 
0.675000 1.181250 0.985140 
0.675000 1.185937 0.984950 
0.675000 1.190625 0.984758 
0.675000 1.195312 0.984565 
0.675000 1.200000 0.984370 
0.678125 0.004687 0.998101 
0.678125 0.009375 0.998144 
0.678125 0.014062 0.998187 
0.678125 0.018750 0.998229 
0.678125 0.023438 0.998271 
0.678125 0.028125 0.998312 
0.678125 0.032813 0.998352 
0.678125 0.037500 0.998392 
0.678125 0.042187 0.998432 
0.678125 0.046875 0.998471 
0.678125 0.051562 0.998509 
0.678125 0.056250 0.998547 
0.678125 0.060937 0.998585 
0.678125 0.065625 0.998621 
0.678125 0.070312 0.998658 
0.678125 0.075000 0.998693 
0.678125 0.079687 0.998729 
0.678125 0.084375 0.998763 
0.678125 0.089063 0.998797 
0.678125 0.093750 0.998831 
0.678125 0.098437 0.998864 
0.678125 0.103125 0.998896 
0.678125 0.107812 0.998928 
0.678125 0.112500 0.998960 
0.678125 0.117188 0.998990 
0.678125 0.121875 0.999020 
0.678125 0.126562 0.999050 
0.678125 0.131250 0.999079 
0.678125 0.135937 0.999107 
0.678125 0.140625 0.999135 
0.678125 0.145312 0.999163 
0.678125 0.150000 0.999189 
0.678125 0.154688 0.999215 
0.678125 0.159375 0.999241 
0.678125 0.164062 0.999266 
0.678125 0.168750 0.999290 
0.678125 0.173437 0.999314 
0.678125 0.178125 0.999337 
0.678125 0.182812 0.999360 
0.678125 0.187500 0.999382 
0.678125 0.192187 0.999403 
0.678125 0.196875 0.999424 
0.678125 0.201563 0.999444 
0.678125 0.206250 0.999464 
0.678125 0.210938 0.999482 
0.678125 0.215625 0.999501 
0.678125 0.220312 0.999518 
0.678125 0.225000 0.999536 
0.678125 0.229687 0.999552 
0.678125 0.234375 0.999568 
0.678125 0.239062 0.999583 
0.678125 0.243750 0.999598 
0.678125 0.248437 0.999612 
0.678125 0.253125 0.999625 
0.678125 0.257812 0.999638 
0.678125 0.262500 0.999650 
0.678125 0.267187 0.999661 
0.678125 0.271875 0.999672 
0.678125 0.276562 0.999682 
0.678125 0.281250 0.999691 
0.678125 0.285938 0.999700 
0.678125 0.290625 0.999708 
0.678125 0.295312 0.999716 
0.678125 0.300000 0.999723 
0.678125 0.304688 0.999729 
0.678125 0.309375 0.999734 
0.678125 0.314062 0.999739 
0.678125 0.318750 0.999743 
0.678125 0.323437 0.999747 
0.678125 0.328125 0.999749 
0.678125 0.332813 0.999752 
0.678125 0.337500 0.999753 
0.678125 0.342187 0.999754 
0.678125 0.346875 0.999754 
0.678125 0.351562 0.999753 
0.678125 0.356250 0.999752 
0.678125 0.360937 0.999750 
0.678125 0.365625 0.999747 
0.678125 0.370312 0.999744 
0.678125 0.375000 0.999740 
0.678125 0.379688 0.999735 
0.678125 0.384375 0.999729 
0.678125 0.389062 0.999723 
0.678125 0.393750 0.999716 
0.678125 0.398438 0.999708 
0.678125 0.403125 0.999700 
0.678125 0.407812 0.999691 
0.678125 0.412500 0.999681 
0.678125 0.417187 0.999670 
0.678125 0.421875 0.999659 
0.678125 0.426563 0.999647 
0.678125 0.431250 0.999634 
0.678125 0.435937 0.999620 
0.678125 0.440625 0.999606 
0.678125 0.445312 0.999591 
0.678125 0.450000 0.999575 
0.678125 0.454687 0.999558 
0.678125 0.459375 0.999541 
0.678125 0.464062 0.999523 
0.678125 0.468750 0.999504 
0.678125 0.473437 0.999484 
0.678125 0.478125 0.999464 
0.678125 0.482812 0.999442 
0.678125 0.487500 0.999420 
0.678125 0.492188 0.999398 
0.678125 0.496875 0.999374 
0.678125 0.501563 0.999350 
0.678125 0.506250 0.999325 
0.678125 0.510937 0.999299 
0.678125 0.515625 0.999272 
0.678125 0.520312 0.999244 
0.678125 0.525000 0.999216 
0.678125 0.529687 0.999187 
0.678125 0.534375 0.999157 
0.678125 0.539062 0.999126 
0.678125 0.543750 0.999094 
0.678125 0.548438 0.999062 
0.678125 0.553125 0.999028 
0.678125 0.557812 0.998994 
0.678125 0.562500 0.998959 
0.678125 0.567187 0.998924 
0.678125 0.571875 0.998887 
0.678125 0.576562 0.998849 
0.678125 0.581250 0.998811 
0.678125 0.585938 0.998772 
0.678125 0.590625 0.998732 
0.678125 0.595313 0.998691 
0.678125 0.600000 0.998649 
0.678125 0.604687 0.998606 
0.678125 0.609375 0.998563 
0.678125 0.614062 0.998518 
0.678125 0.618750 0.998473 
0.678125 0.623437 0.998427 
0.678125 0.628125 0.998380 
0.678125 0.632812 0.998332 
0.678125 0.637500 0.998283 
0.678125 0.642188 0.998233 
0.678125 0.646875 0.998182 
0.678125 0.651562 0.998131 
0.678125 0.656250 0.998078 
0.678125 0.660937 0.998025 
0.678125 0.665625 0.997971 
0.678125 0.670312 0.997915 
0.678125 0.675000 0.997859 
0.678125 0.679688 0.997802 
0.678125 0.684375 0.997744 
0.678125 0.689063 0.997685 
0.678125 0.693750 0.997625 
0.678125 0.698437 0.997564 
0.678125 0.703125 0.997502 
0.678125 0.707812 0.997439 
0.678125 0.712500 0.997375 
0.678125 0.717187 0.997311 
0.678125 0.721875 0.997245 
0.678125 0.726562 0.997178 
0.678125 0.731250 0.997111 
0.678125 0.735938 0.997042 
0.678125 0.740625 0.996972 
0.678125 0.745312 0.996902 
0.678125 0.750000 0.996830 
0.678125 0.754687 0.996757 
0.678125 0.759375 0.996684 
0.678125 0.764062 0.996609 
0.678125 0.768750 0.996533 
0.678125 0.773438 0.996456 
0.678125 0.778125 0.996379 
0.678125 0.782813 0.996300 
0.678125 0.787500 0.996220 
0.678125 0.792187 0.996139 
0.678125 0.796875 0.996057 
0.678125 0.801562 0.995974 
0.678125 0.806250 0.995890 
0.678125 0.810937 0.995805 
0.678125 0.815625 0.995719 
0.678125 0.820312 0.995632 
0.678125 0.825000 0.995544 
0.678125 0.829688 0.995454 
0.678125 0.834375 0.995364 
0.678125 0.839062 0.995272 
0.678125 0.843750 0.995180 
0.678125 0.848437 0.995086 
0.678125 0.853125 0.994991 
0.678125 0.857812 0.994895 
0.678125 0.862500 0.994798 
0.678125 0.867188 0.994700 
0.678125 0.871875 0.994600 
0.678125 0.876563 0.994500 
0.678125 0.881250 0.994398 
0.678125 0.885937 0.994295 
0.678125 0.890625 0.994192 
0.678125 0.895312 0.994086 
0.678125 0.900000 0.993980 
0.678125 0.904687 0.993873 
0.678125 0.909375 0.993764 
0.678125 0.914062 0.993655 
0.678125 0.918750 0.993544 
0.678125 0.923437 0.993432 
0.678125 0.928125 0.993318 
0.678125 0.932812 0.993204 
0.678125 0.937500 0.993088 
0.678125 0.942187 0.992971 
0.678125 0.946875 0.992853 
0.678125 0.951562 0.992734 
0.678125 0.956250 0.992613 
0.678125 0.960938 0.992491 
0.678125 0.965625 0.992368 
0.678125 0.970312 0.992244 
0.678125 0.975000 0.992118 
0.678125 0.979687 0.991991 
0.678125 0.984375 0.991863 
0.678125 0.989062 0.991734 
0.678125 0.993750 0.991603 
0.678125 0.998437 0.991471 
0.678125 1.003125 0.991338 
0.678125 1.007812 0.991203 
0.678125 1.012500 0.991068 
0.678125 1.017187 0.990931 
0.678125 1.021875 0.990792 
0.678125 1.026563 0.990652 
0.678125 1.031250 0.990511 
0.678125 1.035937 0.990369 
0.678125 1.040625 0.990225 
0.678125 1.045312 0.990080 
0.678125 1.050000 0.989933 
0.678125 1.054688 0.989785 
0.678125 1.059375 0.989636 
0.678125 1.064062 0.989485 
0.678125 1.068750 0.989333 
0.678125 1.073438 0.989180 
0.678125 1.078125 0.989025 
0.678125 1.082812 0.988869 
0.678125 1.087500 0.988711 
0.678125 1.092187 0.988552 
0.678125 1.096875 0.988392 
0.678125 1.101562 0.988230 
0.678125 1.106250 0.988066 
0.678125 1.110937 0.987902 
0.678125 1.115625 0.987735 
0.678125 1.120313 0.987568 
0.678125 1.125000 0.987398 
0.678125 1.129687 0.987228 
0.678125 1.134375 0.987056 
0.678125 1.139062 0.986882 
0.678125 1.143750 0.986707 
0.678125 1.148438 0.986530 
0.678125 1.153125 0.986352 
0.678125 1.157812 0.986172 
0.678125 1.162500 0.985991 
0.678125 1.167188 0.985808 
0.678125 1.171875 0.985623 
0.678125 1.176562 0.985437 
0.678125 1.181250 0.985250 
0.678125 1.185937 0.985061 
0.678125 1.190625 0.984870 
0.678125 1.195312 0.984678 
0.678125 1.200000 0.984484 
0.681250 0.004687 0.998073 
0.681250 0.009375 0.998117 
0.681250 0.014062 0.998160 
0.681250 0.018750 0.998202 
0.681250 0.023438 0.998244 
0.681250 0.028125 0.998285 
0.681250 0.032813 0.998326 
0.681250 0.037500 0.998367 
0.681250 0.042187 0.998407 
0.681250 0.046875 0.998446 
0.681250 0.051562 0.998485 
0.681250 0.056250 0.998523 
0.681250 0.060937 0.998560 
0.681250 0.065625 0.998598 
0.681250 0.070312 0.998634 
0.681250 0.075000 0.998670 
0.681250 0.079687 0.998706 
0.681250 0.084375 0.998741 
0.681250 0.089063 0.998775 
0.681250 0.093750 0.998809 
0.681250 0.098437 0.998842 
0.681250 0.103125 0.998875 
0.681250 0.107812 0.998907 
0.681250 0.112500 0.998939 
0.681250 0.117188 0.998970 
0.681250 0.121875 0.999000 
0.681250 0.126562 0.999030 
0.681250 0.131250 0.999060 
0.681250 0.135937 0.999088 
0.681250 0.140625 0.999117 
0.681250 0.145312 0.999144 
0.681250 0.150000 0.999171 
0.681250 0.154688 0.999198 
0.681250 0.159375 0.999224 
0.681250 0.164062 0.999249 
0.681250 0.168750 0.999274 
0.681250 0.173437 0.999298 
0.681250 0.178125 0.999321 
0.681250 0.182812 0.999344 
0.681250 0.187500 0.999367 
0.681250 0.192187 0.999388 
0.681250 0.196875 0.999409 
0.681250 0.201563 0.999430 
0.681250 0.206250 0.999450 
0.681250 0.210938 0.999469 
0.681250 0.215625 0.999488 
0.681250 0.220312 0.999506 
0.681250 0.225000 0.999523 
0.681250 0.229687 0.999540 
0.681250 0.234375 0.999556 
0.681250 0.239062 0.999572 
0.681250 0.243750 0.999587 
0.681250 0.248437 0.999601 
0.681250 0.253125 0.999615 
0.681250 0.257812 0.999628 
0.681250 0.262500 0.999640 
0.681250 0.267187 0.999652 
0.681250 0.271875 0.999663 
0.681250 0.276562 0.999674 
0.681250 0.281250 0.999684 
0.681250 0.285938 0.999693 
0.681250 0.290625 0.999701 
0.681250 0.295312 0.999709 
0.681250 0.300000 0.999716 
0.681250 0.304688 0.999723 
0.681250 0.309375 0.999729 
0.681250 0.314062 0.999734 
0.681250 0.318750 0.999739 
0.681250 0.323437 0.999742 
0.681250 0.328125 0.999746 
0.681250 0.332813 0.999748 
0.681250 0.337500 0.999750 
0.681250 0.342187 0.999751 
0.681250 0.346875 0.999752 
0.681250 0.351562 0.999751 
0.681250 0.356250 0.999750 
0.681250 0.360937 0.999749 
0.681250 0.365625 0.999747 
0.681250 0.370312 0.999744 
0.681250 0.375000 0.999740 
0.681250 0.379688 0.999735 
0.681250 0.384375 0.999730 
0.681250 0.389062 0.999724 
0.681250 0.393750 0.999718 
0.681250 0.398438 0.999711 
0.681250 0.403125 0.999703 
0.681250 0.407812 0.999694 
0.681250 0.412500 0.999684 
0.681250 0.417187 0.999674 
0.681250 0.421875 0.999663 
0.681250 0.426563 0.999652 
0.681250 0.431250 0.999639 
0.681250 0.435937 0.999626 
0.681250 0.440625 0.999612 
0.681250 0.445312 0.999597 
0.681250 0.450000 0.999582 
0.681250 0.454687 0.999566 
0.681250 0.459375 0.999549 
0.681250 0.464062 0.999531 
0.681250 0.468750 0.999513 
0.681250 0.473437 0.999494 
0.681250 0.478125 0.999474 
