deltaH: 0.312500
0.350000 0.337500 0.999888 
0.350000 0.356250 0.999870 
0.350000 0.375000 0.999840 
0.350000 0.393750 0.999796 
0.350000 0.412500 0.999740 
0.350000 0.431250 0.999671 
0.350000 0.450000 0.999589 
0.350000 0.468750 0.999492 
0.350000 0.487500 0.999382 
0.350000 0.506250 0.999258 
0.350000 0.525000 0.999119 
0.350000 0.543750 0.998965 
0.350000 0.562500 0.998796 
0.350000 0.581250 0.998612 
0.350000 0.600000 0.998413 
0.350000 0.618750 0.998197 
0.350000 0.637500 0.997965 
0.350000 0.656250 0.997716 
0.350000 0.675000 0.997450 
0.350000 0.693750 0.997167 
0.350000 0.712500 0.996866 
0.350000 0.731250 0.996547 
0.350000 0.750000 0.996210 
0.350000 0.768750 0.995853 
0.350000 0.787500 0.995478 
0.350000 0.806250 0.995082 
0.350000 0.825000 0.994667 
0.350000 0.843750 0.994230 
0.350000 0.862500 0.993773 
0.350000 0.881250 0.993294 
0.350000 0.900000 0.992793 
0.350000 0.918750 0.992270 
0.350000 0.937500 0.991724 
0.350000 0.956250 0.991153 
0.350000 0.975000 0.990559 
0.350000 0.993750 0.989940 
0.350000 1.012500 0.989296 
0.350000 1.031250 0.988625 
0.350000 1.050000 0.987928 
0.350000 1.068750 0.987204 
0.350000 1.087500 0.986452 
0.350000 1.106250 0.985671 
0.350000 1.125000 0.984861 
0.350000 1.143750 0.984020 
0.350000 1.162500 0.983149 
0.350000 1.181250 0.982246 
0.350000 1.200000 0.981310 
0.362500 0.018750 0.998397 
0.362500 0.037500 0.998564 
0.362500 0.056250 0.998722 
0.362500 0.075000 0.998870 
0.362500 0.093750 0.999010 
0.362500 0.112500 0.999139 
0.362500 0.131250 0.999259 
0.362500 0.150000 0.999370 
0.362500 0.168750 0.999470 
0.362500 0.187500 0.999560 
0.362500 0.206250 0.999639 
0.362500 0.225000 0.999708 
0.362500 0.243750 0.999766 
0.362500 0.262500 0.999814 
0.362500 0.281250 0.999850 
0.362500 0.300000 0.999874 
0.362500 0.318750 0.999887 
0.362500 0.337500 0.999888 
0.362500 0.356250 0.999877 
0.362500 0.375000 0.999854 
0.362500 0.393750 0.999819 
0.362500 0.412500 0.999770 
0.362500 0.431250 0.999709 
0.362500 0.450000 0.999634 
0.362500 0.468750 0.999546 
0.362500 0.487500 0.999444 
0.362500 0.506250 0.999328 
0.362500 0.525000 0.999198 
0.362500 0.543750 0.999053 
0.362500 0.562500 0.998893 
0.362500 0.581250 0.998718 
0.362500 0.600000 0.998528 
0.362500 0.618750 0.998322 
0.362500 0.637500 0.998099 
0.362500 0.656250 0.997861 
0.362500 0.675000 0.997605 
0.362500 0.693750 0.997332 
0.362500 0.712500 0.997042 
0.362500 0.731250 0.996734 
0.362500 0.750000 0.996407 
0.362500 0.768750 0.996062 
0.362500 0.787500 0.995698 
0.362500 0.806250 0.995314 
0.362500 0.825000 0.994911 
0.362500 0.843750 0.994487 
0.362500 0.862500 0.994042 
0.362500 0.881250 0.993577 
0.362500 0.900000 0.993089 
0.362500 0.918750 0.992579 
0.362500 0.937500 0.992046 
0.362500 0.956250 0.991490 
0.362500 0.975000 0.990911 
0.362500 0.993750 0.990306 
0.362500 1.012500 0.989677 
0.362500 1.031250 0.989022 
0.362500 1.050000 0.988341 
0.362500 1.068750 0.987633 
0.362500 1.087500 0.986898 
0.362500 1.106250 0.986134 
0.362500 1.125000 0.985342 
0.362500 1.143750 0.984520 
0.362500 1.162500 0.983667 
0.362500 1.181250 0.982783 
0.362500 1.200000 0.981866 
0.375000 0.018750 0.998289 
0.375000 0.037500 0.998461 
0.375000 0.056250 0.998624 
0.375000 0.075000 0.998778 
0.375000 0.093750 0.998923 
0.375000 0.112500 0.999059 
0.375000 0.131250 0.999184 
0.375000 0.150000 0.999300 
0.375000 0.168750 0.999407 
0.375000 0.187500 0.999503 
0.375000 0.206250 0.999588 
0.375000 0.225000 0.999664 
0.375000 0.243750 0.999728 
0.375000 0.262500 0.999782 
0.375000 0.281250 0.999824 
0.375000 0.300000 0.999856 
0.375000 0.318750 0.999876 
0.375000 0.337500 0.999884 
0.375000 0.356250 0.999880 
0.375000 0.375000 0.999864 
0.375000 0.393750 0.999836 
0.375000 0.412500 0.999795 
0.375000 0.431250 0.999742 
0.375000 0.450000 0.999675 
0.375000 0.468750 0.999595 
0.375000 0.487500 0.999501 
0.375000 0.506250 0.999393 
0.375000 0.525000 0.999272 
0.375000 0.543750 0.999136 
0.375000 0.562500 0.998985 
0.375000 0.581250 0.998819 
0.375000 0.600000 0.998638 
0.375000 0.618750 0.998441 
0.375000 0.637500 0.998228 
0.375000 0.656250 0.997999 
0.375000 0.675000 0.997754 
0.375000 0.693750 0.997491 
0.375000 0.712500 0.997211 
0.375000 0.731250 0.996914 
0.375000 0.750000 0.996598 
0.375000 0.768750 0.996264 
0.375000 0.787500 0.995912 
0.375000 0.806250 0.995540 
0.375000 0.825000 0.995148 
0.375000 0.843750 0.994736 
0.375000 0.862500 0.994304 
0.375000 0.881250 0.993851 
0.375000 0.900000 0.993376 
0.375000 0.918750 0.992880 
0.375000 0.937500 0.992361 
0.375000 0.956250 0.991819 
0.375000 0.975000 0.991253 
0.375000 0.993750 0.990664 
0.375000 1.012500 0.990049 
0.375000 1.031250 0.989410 
0.375000 1.050000 0.988745 
0.375000 1.068750 0.988053 
0.375000 1.087500 0.987334 
0.375000 1.106250 0.986587 
0.375000 1.125000 0.985812 
0.375000 1.143750 0.985008 
0.375000 1.162500 0.984173 
0.375000 1.181250 0.983308 
0.375000 1.200000 0.982411 
0.387500 0.018750 0.998178 
0.387500 0.037500 0.998355 
0.387500 0.056250 0.998524 
0.387500 0.075000 0.998683 
0.387500 0.093750 0.998833 
0.387500 0.112500 0.998974 
0.387500 0.131250 0.999106 
0.387500 0.150000 0.999228 
0.387500 0.168750 0.999340 
0.387500 0.187500 0.999442 
0.387500 0.206250 0.999534 
0.387500 0.225000 0.999615 
0.387500 0.243750 0.999686 
0.387500 0.262500 0.999746 
0.387500 0.281250 0.999795 
0.387500 0.300000 0.999833 
0.387500 0.318750 0.999860 
0.387500 0.337500 0.999875 
0.387500 0.356250 0.999879 
0.387500 0.375000 0.999870 
0.387500 0.393750 0.999849 
0.387500 0.412500 0.999816 
0.387500 0.431250 0.999770 
0.387500 0.450000 0.999711 
0.387500 0.468750 0.999639 
0.387500 0.487500 0.999553 
0.387500 0.506250 0.999454 
0.387500 0.525000 0.999340 
0.387500 0.543750 0.999213 
0.387500 0.562500 0.999071 
0.387500 0.581250 0.998914 
0.387500 0.600000 0.998742 
0.387500 0.618750 0.998554 
0.387500 0.637500 0.998351 
0.387500 0.656250 0.998132 
0.387500 0.675000 0.997896 
0.387500 0.693750 0.997644 
0.387500 0.712500 0.997374 
0.387500 0.731250 0.997087 
0.387500 0.750000 0.996783 
0.387500 0.768750 0.996460 
0.387500 0.787500 0.996118 
0.387500 0.806250 0.995758 
0.387500 0.825000 0.995378 
0.387500 0.843750 0.994978 
0.387500 0.862500 0.994558 
0.387500 0.881250 0.994118 
0.387500 0.900000 0.993656 
0.387500 0.918750 0.993172 
0.387500 0.937500 0.992667 
0.387500 0.956250 0.992139 
0.387500 0.975000 0.991587 
0.387500 0.993750 0.991012 
0.387500 1.012500 0.990413 
0.387500 1.031250 0.989788 
0.387500 1.050000 0.989139 
0.387500 1.068750 0.988463 
0.387500 1.087500 0.987760 
0.387500 1.106250 0.987030 
0.387500 1.125000 0.986272 
0.387500 1.143750 0.985485 
0.387500 1.162500 0.984669 
0.387500 1.181250 0.983822 
0.387500 1.200000 0.982945 
0.400000 0.018750 0.998064 
0.400000 0.037500 0.998246 
0.400000 0.056250 0.998420 
0.400000 0.075000 0.998585 
0.400000 0.093750 0.998740 
0.400000 0.112500 0.998887 
0.400000 0.131250 0.999024 
0.400000 0.150000 0.999151 
0.400000 0.168750 0.999269 
0.400000 0.187500 0.999377 
0.400000 0.206250 0.999475 
0.400000 0.225000 0.999563 
0.400000 0.243750 0.999640 
0.400000 0.262500 0.999706 
0.400000 0.281250 0.999762 
0.400000 0.300000 0.999807 
0.400000 0.318750 0.999840 
0.400000 0.337500 0.999862 
0.400000 0.356250 0.999873 
0.400000 0.375000 0.999871 
0.400000 0.393750 0.999858 
0.400000 0.412500 0.999832 
0.400000 0.431250 0.999793 
0.400000 0.450000 0.999742 
0.400000 0.468750 0.999678 
0.400000 0.487500 0.999600 
0.400000 0.506250 0.999509 
0.400000 0.525000 0.999404 
0.400000 0.543750 0.999285 
0.400000 0.562500 0.999151 
0.400000 0.581250 0.999003 
0.400000 0.600000 0.998840 
0.400000 0.618750 0.998662 
0.400000 0.637500 0.998468 
0.400000 0.656250 0.998259 
0.400000 0.675000 0.998033 
0.400000 0.693750 0.997790 
0.400000 0.712500 0.997531 
0.400000 0.731250 0.997254 
0.400000 0.750000 0.996960 
0.400000 0.768750 0.996648 
0.400000 0.787500 0.996318 
0.400000 0.806250 0.995969 
0.400000 0.825000 0.995601 
0.400000 0.843750 0.995213 
0.400000 0.862500 0.994805 
0.400000 0.881250 0.994377 
0.400000 0.900000 0.993928 
0.400000 0.918750 0.993457 
0.400000 0.937500 0.992965 
0.400000 0.956250 0.992450 
0.400000 0.975000 0.991913 
0.400000 0.993750 0.991352 
0.400000 1.012500 0.990767 
0.400000 1.031250 0.990158 
0.400000 1.050000 0.989523 
0.400000 1.068750 0.988863 
0.400000 1.087500 0.988177 
0.400000 1.106250 0.987463 
0.400000 1.125000 0.986722 
0.400000 1.143750 0.985952 
0.400000 1.162500 0.985154 
0.400000 1.181250 0.984325 
0.400000 1.200000 0.983466 
0.412500 0.018750 0.997947 
0.412500 0.037500 0.998134 
0.412500 0.056250 0.998313 
0.412500 0.075000 0.998483 
0.412500 0.093750 0.998644 
0.412500 0.112500 0.998796 
0.412500 0.131250 0.998939 
0.412500 0.150000 0.999072 
0.412500 0.168750 0.999195 
0.412500 0.187500 0.999309 
0.412500 0.206250 0.999413 
0.412500 0.225000 0.999507 
0.412500 0.243750 0.999590 
0.412500 0.262500 0.999663 
0.412500 0.281250 0.999725 
0.412500 0.300000 0.999776 
0.412500 0.318750 0.999816 
0.412500 0.337500 0.999845 
0.412500 0.356250 0.999863 
0.412500 0.375000 0.999868 
0.412500 0.393750 0.999862 
0.412500 0.412500 0.999843 
0.412500 0.431250 0.999812 
0.412500 0.450000 0.999769 
0.412500 0.468750 0.999712 
0.412500 0.487500 0.999642 
0.412500 0.506250 0.999559 
0.412500 0.525000 0.999462 
0.412500 0.543750 0.999352 
0.412500 0.562500 0.999227 
0.412500 0.581250 0.999088 
0.412500 0.600000 0.998933 
0.412500 0.618750 0.998764 
0.412500 0.637500 0.998580 
0.412500 0.656250 0.998380 
0.412500 0.675000 0.998163 
0.412500 0.693750 0.997931 
0.412500 0.712500 0.997682 
0.412500 0.731250 0.997415 
0.412500 0.750000 0.997132 
0.412500 0.768750 0.996830 
0.412500 0.787500 0.996511 
0.412500 0.806250 0.996173 
0.412500 0.825000 0.995816 
0.412500 0.843750 0.995440 
0.412500 0.862500 0.995044 
0.412500 0.881250 0.994628 
0.412500 0.900000 0.994192 
0.412500 0.918750 0.993734 
0.412500 0.937500 0.993255 
0.412500 0.956250 0.992754 
0.412500 0.975000 0.992230 
0.412500 0.993750 0.991683 
0.412500 1.012500 0.991113 
0.412500 1.031250 0.990518 
0.412500 1.050000 0.989899 
0.412500 1.068750 0.989254 
0.412500 1.087500 0.988583 
0.412500 1.106250 0.987886 
0.412500 1.125000 0.987161 
0.412500 1.143750 0.986409 
0.412500 1.162500 0.985628 
0.412500 1.181250 0.984817 
0.412500 1.200000 0.983977 
0.425000 0.018750 0.997826 
0.425000 0.037500 0.998019 
0.425000 0.056250 0.998203 
0.425000 0.075000 0.998378 
0.425000 0.093750 0.998544 
0.425000 0.112500 0.998702 
0.425000 0.131250 0.998850 
0.425000 0.150000 0.998989 
0.425000 0.168750 0.999118 
0.425000 0.187500 0.999238 
0.425000 0.206250 0.999347 
0.425000 0.225000 0.999447 
0.425000 0.243750 0.999536 
0.425000 0.262500 0.999616 
0.425000 0.281250 0.999684 
0.425000 0.300000 0.999742 
0.425000 0.318750 0.999789 
0.425000 0.337500 0.999824 
0.425000 0.356250 0.999848 
0.425000 0.375000 0.999861 
0.425000 0.393750 0.999862 
0.425000 0.412500 0.999850 
0.425000 0.431250 0.999827 
0.425000 0.450000 0.999790 
0.425000 0.468750 0.999742 
0.425000 0.487500 0.999680 
0.425000 0.506250 0.999605 
0.425000 0.525000 0.999516 
0.425000 0.543750 0.999414 
0.425000 0.562500 0.999297 
0.425000 0.581250 0.999167 
0.425000 0.600000 0.999021 
0.425000 0.618750 0.998861 
0.425000 0.637500 0.998686 
0.425000 0.656250 0.998495 
0.425000 0.675000 0.998288 
0.425000 0.693750 0.998065 
0.425000 0.712500 0.997826 
0.425000 0.731250 0.997570 
0.425000 0.750000 0.997297 
0.425000 0.768750 0.997006 
0.425000 0.787500 0.996698 
0.425000 0.806250 0.996371 
0.425000 0.825000 0.996025 
0.425000 0.843750 0.995661 
0.425000 0.862500 0.995277 
0.425000 0.881250 0.994873 
0.425000 0.900000 0.994448 
0.425000 0.918750 0.994003 
0.425000 0.937500 0.993537 
0.425000 0.956250 0.993049 
0.425000 0.975000 0.992539 
0.425000 0.993750 0.992006 
0.425000 1.012500 0.991449 
0.425000 1.031250 0.990869 
0.425000 1.050000 0.990265 
0.425000 1.068750 0.989635 
0.425000 1.087500 0.988980 
0.425000 1.106250 0.988299 
0.425000 1.125000 0.987591 
0.425000 1.143750 0.986855 
0.425000 1.162500 0.986091 
0.425000 1.181250 0.985299 
0.425000 1.200000 0.984476 
0.437500 0.018750 0.997703 
0.437500 0.037500 0.997900 
0.437500 0.056250 0.998089 
0.437500 0.075000 0.998270 
0.437500 0.093750 0.998441 
0.437500 0.112500 0.998604 
0.437500 0.131250 0.998758 
0.437500 0.150000 0.998902 
0.437500 0.168750 0.999037 
0.437500 0.187500 0.999162 
0.437500 0.206250 0.999278 
0.437500 0.225000 0.999384 
0.437500 0.243750 0.999479 
0.437500 0.262500 0.999564 
0.437500 0.281250 0.999639 
0.437500 0.300000 0.999703 
0.437500 0.318750 0.999757 
0.437500 0.337500 0.999799 
0.437500 0.356250 0.999830 
0.437500 0.375000 0.999849 
0.437500 0.393750 0.999857 
0.437500 0.412500 0.999853 
0.437500 0.431250 0.999836 
0.437500 0.450000 0.999808 
0.437500 0.468750 0.999767 
0.437500 0.487500 0.999712 
0.437500 0.506250 0.999645 
0.437500 0.525000 0.999565 
0.437500 0.543750 0.999470 
0.437500 0.562500 0.999362 
0.437500 0.581250 0.999240 
0.437500 0.600000 0.999104 
0.437500 0.618750 0.998952 
0.437500 0.637500 0.998786 
0.437500 0.656250 0.998604 
0.437500 0.675000 0.998407 
0.437500 0.693750 0.998194 
0.437500 0.712500 0.997965 
0.437500 0.731250 0.997719 
0.437500 0.750000 0.997456 
0.437500 0.768750 0.997175 
0.437500 0.787500 0.996877 
0.437500 0.806250 0.996562 
0.437500 0.825000 0.996227 
0.437500 0.843750 0.995874 
0.437500 0.862500 0.995502 
0.437500 0.881250 0.995110 
0.437500 0.900000 0.994698 
0.437500 0.918750 0.994265 
0.437500 0.937500 0.993811 
0.437500 0.956250 0.993336 
0.437500 0.975000 0.992839 
0.437500 0.993750 0.992320 
0.437500 1.012500 0.991778 
0.437500 1.031250 0.991212 
0.437500 1.050000 0.990622 
0.437500 1.068750 0.990007 
0.437500 1.087500 0.989368 
0.437500 1.106250 0.988702 
0.437500 1.125000 0.988010 
0.437500 1.143750 0.987291 
0.437500 1.162500 0.986544 
0.437500 1.181250 0.985769 
0.437500 1.200000 0.984964 
0.450000 0.018750 0.997576 
0.450000 0.037500 0.997779 
0.450000 0.056250 0.997973 
0.450000 0.075000 0.998158 
0.450000 0.093750 0.998335 
0.450000 0.112500 0.998503 
0.450000 0.131250 0.998662 
0.450000 0.150000 0.998812 
0.450000 0.168750 0.998953 
0.450000 0.187500 0.999084 
0.450000 0.206250 0.999205 
0.450000 0.225000 0.999317 
0.450000 0.243750 0.999418 
0.450000 0.262500 0.999510 
0.450000 0.281250 0.999591 
0.450000 0.300000 0.999661 
0.450000 0.318750 0.999721 
0.450000 0.337500 0.999770 
0.450000 0.356250 0.999807 
0.450000 0.375000 0.999833 
0.450000 0.393750 0.999848 
0.450000 0.412500 0.999851 
0.450000 0.431250 0.999842 
0.450000 0.450000 0.999821 
0.450000 0.468750 0.999787 
0.450000 0.487500 0.999740 
0.450000 0.506250 0.999681 
0.450000 0.525000 0.999608 
0.450000 0.543750 0.999522 
0.450000 0.562500 0.999423 
0.450000 0.581250 0.999309 
0.450000 0.600000 0.999181 
0.450000 0.618750 0.999038 
0.450000 0.637500 0.998881 
0.450000 0.656250 0.998708 
0.450000 0.675000 0.998520 
0.450000 0.693750 0.998317 
0.450000 0.712500 0.998097 
0.450000 0.731250 0.997861 
0.450000 0.750000 0.997608 
0.450000 0.768750 0.997338 
0.450000 0.787500 0.997051 
0.450000 0.806250 0.996746 
0.450000 0.825000 0.996422 
0.450000 0.843750 0.996081 
0.450000 0.862500 0.995720 
0.450000 0.881250 0.995339 
0.450000 0.900000 0.994939 
0.450000 0.918750 0.994519 
0.450000 0.937500 0.994078 
0.450000 0.956250 0.993616 
0.450000 0.975000 0.993132 
0.450000 0.993750 0.992626 
0.450000 1.012500 0.992098 
0.450000 1.031250 0.991546 
0.450000 1.050000 0.990970 
0.450000 1.068750 0.990371 
0.450000 1.087500 0.989746 
0.450000 1.106250 0.989096 
0.450000 1.125000 0.988420 
0.450000 1.143750 0.987717 
0.450000 1.162500 0.986987 
0.450000 1.181250 0.986229 
0.450000 1.200000 0.985442 
0.462500 0.018750 0.997447 
0.462500 0.037500 0.997654 
0.462500 0.056250 0.997853 
0.462500 0.075000 0.998044 
0.462500 0.093750 0.998226 
0.462500 0.112500 0.998399 
0.462500 0.131250 0.998563 
0.462500 0.150000 0.998719 
0.462500 0.168750 0.998865 
0.462500 0.187500 0.999001 
0.462500 0.206250 0.999129 
0.462500 0.225000 0.999246 
0.462500 0.243750 0.999353 
0.462500 0.262500 0.999451 
0.462500 0.281250 0.999538 
0.462500 0.300000 0.999615 
0.462500 0.318750 0.999681 
0.462500 0.337500 0.999736 
0.462500 0.356250 0.999780 
0.462500 0.375000 0.999814 
0.462500 0.393750 0.999835 
0.462500 0.412500 0.999845 
0.462500 0.431250 0.999843 
0.462500 0.450000 0.999829 
0.462500 0.468750 0.999803 
0.462500 0.487500 0.999764 
0.462500 0.506250 0.999712 
0.462500 0.525000 0.999647 
0.462500 0.543750 0.999569 
0.462500 0.562500 0.999478 
0.462500 0.581250 0.999372 
0.462500 0.600000 0.999253 
0.462500 0.618750 0.999119 
0.462500 0.637500 0.998970 
0.462500 0.656250 0.998807 
0.462500 0.675000 0.998628 
0.462500 0.693750 0.998434 
0.462500 0.712500 0.998224 
0.462500 0.731250 0.997997 
0.462500 0.750000 0.997755 
0.462500 0.768750 0.997495 
0.462500 0.787500 0.997218 
0.462500 0.806250 0.996923 
0.462500 0.825000 0.996611 
0.462500 0.843750 0.996280 
0.462500 0.862500 0.995931 
0.462500 0.881250 0.995562 
0.462500 0.900000 0.995174 
0.462500 0.918750 0.994766 
0.462500 0.937500 0.994337 
0.462500 0.956250 0.993888 
0.462500 0.975000 0.993417 
0.462500 0.993750 0.992924 
0.462500 1.012500 0.992409 
0.462500 1.031250 0.991871 
0.462500 1.050000 0.991310 
0.462500 1.068750 0.990725 
0.462500 1.087500 0.990115 
0.462500 1.106250 0.989481 
0.462500 1.125000 0.988820 
0.462500 1.143750 0.988133 
0.462500 1.162500 0.987420 
0.462500 1.181250 0.986678 
0.462500 1.200000 0.985909 
0.475000 0.018750 0.997315 
0.475000 0.037500 0.997527 
0.475000 0.056250 0.997731 
0.475000 0.075000 0.997926 
0.475000 0.093750 0.998113 
0.475000 0.112500 0.998292 
0.475000 0.131250 0.998461 
0.475000 0.150000 0.998622 
0.475000 0.168750 0.998774 
0.475000 0.187500 0.998916 
0.475000 0.206250 0.999049 
0.475000 0.225000 0.999172 
0.475000 0.243750 0.999285 
0.475000 0.262500 0.999389 
0.475000 0.281250 0.999482 
0.475000 0.300000 0.999565 
0.475000 0.318750 0.999637 
0.475000 0.337500 0.999699 
0.475000 0.356250 0.999750 
0.475000 0.375000 0.999790 
0.475000 0.393750 0.999818 
0.475000 0.412500 0.999835 
0.475000 0.431250 0.999840 
0.475000 0.450000 0.999833 
0.475000 0.468750 0.999814 
0.475000 0.487500 0.999783 
0.475000 0.506250 0.999738 
0.475000 0.525000 0.999681 
0.475000 0.543750 0.999611 
0.475000 0.562500 0.999528 
0.475000 0.581250 0.999431 
0.475000 0.600000 0.999320 
0.475000 0.618750 0.999194 
0.475000 0.637500 0.999054 
0.475000 0.656250 0.998900 
0.475000 0.675000 0.998730 
0.475000 0.693750 0.998545 
0.475000 0.712500 0.998345 
0.475000 0.731250 0.998128 
0.475000 0.750000 0.997895 
0.475000 0.768750 0.997645 
0.475000 0.787500 0.997379 
0.475000 0.806250 0.997095 
0.475000 0.825000 0.996793 
0.475000 0.843750 0.996473 
0.475000 0.862500 0.996135 
0.475000 0.881250 0.995778 
0.475000 0.900000 0.995401 
0.475000 0.918750 0.995005 
0.475000 0.937500 0.994589 
0.475000 0.956250 0.994152 
0.475000 0.975000 0.993694 
0.475000 0.993750 0.993214 
0.475000 1.012500 0.992712 
0.475000 1.031250 0.992188 
0.475000 1.050000 0.991641 
0.475000 1.068750 0.991070 
0.475000 1.087500 0.990475 
0.475000 1.106250 0.989856 
0.475000 1.125000 0.989211 
0.475000 1.143750 0.988540 
0.475000 1.162500 0.987842 
0.475000 1.181250 0.987118 
0.475000 1.200000 0.986365 
0.487500 0.018750 0.997179 
0.487500 0.037500 0.997396 
0.487500 0.056250 0.997605 
0.487500 0.075000 0.997806 
0.487500 0.093750 0.997998 
0.487500 0.112500 0.998181 
0.487500 0.131250 0.998356 
0.487500 0.150000 0.998522 
0.487500 0.168750 0.998679 
0.487500 0.187500 0.998827 
0.487500 0.206250 0.998965 
0.487500 0.225000 0.999094 
0.487500 0.243750 0.999213 
0.487500 0.262500 0.999323 
0.487500 0.281250 0.999422 
0.487500 0.300000 0.999511 
0.487500 0.318750 0.999590 
0.487500 0.337500 0.999658 
0.487500 0.356250 0.999715 
0.487500 0.375000 0.999761 
0.487500 0.393750 0.999796 
0.487500 0.412500 0.999820 
0.487500 0.431250 0.999832 
0.487500 0.450000 0.999833 
0.487500 0.468750 0.999821 
0.487500 0.487500 0.999797 
0.487500 0.506250 0.999760 
0.487500 0.525000 0.999711 
0.487500 0.543750 0.999649 
0.487500 0.562500 0.999573 
0.487500 0.581250 0.999484 
0.487500 0.600000 0.999381 
0.487500 0.618750 0.999264 
0.487500 0.637500 0.999133 
0.487500 0.656250 0.998987 
0.487500 0.675000 0.998827 
0.487500 0.693750 0.998651 
0.487500 0.712500 0.998460 
0.487500 0.731250 0.998253 
0.487500 0.750000 0.998029 
0.487500 0.768750 0.997790 
0.487500 0.787500 0.997533 
0.487500 0.806250 0.997260 
0.487500 0.825000 0.996969 
0.487500 0.843750 0.996660 
0.487500 0.862500 0.996332 
0.487500 0.881250 0.995986 
0.487500 0.900000 0.995621 
0.487500 0.918750 0.995237 
0.487500 0.937500 0.994833 
0.487500 0.956250 0.994408 
0.487500 0.975000 0.993963 
0.487500 0.993750 0.993496 
0.487500 1.012500 0.993008 
0.487500 1.031250 0.992497 
0.487500 1.050000 0.991964 
0.487500 1.068750 0.991407 
0.487500 1.087500 0.990827 
0.487500 1.106250 0.990222 
0.487500 1.125000 0.989592 
0.487500 1.143750 0.988937 
0.487500 1.162500 0.988255 
0.487500 1.181250 0.987547 
0.487500 1.200000 0.986811 
0.500000 0.018750 0.997041 
0.500000 0.037500 0.997263 
0.500000 0.056250 0.997477 
0.500000 0.075000 0.997682 
0.500000 0.093750 0.997879 
0.500000 0.112500 0.998068 
0.500000 0.131250 0.998248 
0.500000 0.150000 0.998419 
0.500000 0.168750 0.998581 
0.500000 0.187500 0.998734 
0.500000 0.206250 0.998878 
0.500000 0.225000 0.999013 
0.500000 0.243750 0.999138 
0.500000 0.262500 0.999253 
0.500000 0.281250 0.999358 
0.500000 0.300000 0.999454 
0.500000 0.318750 0.999538 
0.500000 0.337500 0.999613 
0.500000 0.356250 0.999676 
0.500000 0.375000 0.999729 
0.500000 0.393750 0.999771 
0.500000 0.412500 0.999802 
0.500000 0.431250 0.999821 
0.500000 0.450000 0.999828 
0.500000 0.468750 0.999823 
0.500000 0.487500 0.999807 
0.500000 0.506250 0.999777 
0.500000 0.525000 0.999736 
0.500000 0.543750 0.999681 
0.500000 0.562500 0.999613 
0.500000 0.581250 0.999532 
0.500000 0.600000 0.999438 
0.500000 0.618750 0.999329 
0.500000 0.637500 0.999207 
0.500000 0.656250 0.999070 
0.500000 0.675000 0.998918 
0.500000 0.693750 0.998751 
0.500000 0.712500 0.998569 
0.500000 0.731250 0.998372 
0.500000 0.750000 0.998158 
0.500000 0.768750 0.997928 
0.500000 0.787500 0.997682 
0.500000 0.806250 0.997418 
0.500000 0.825000 0.997138 
0.500000 0.843750 0.996839 
0.500000 0.862500 0.996523 
0.500000 0.881250 0.996188 
0.500000 0.900000 0.995835 
0.500000 0.918750 0.995462 
0.500000 0.937500 0.995070 
0.500000 0.956250 0.994657 
0.500000 0.975000 0.994224 
0.500000 0.993750 0.993770 
0.500000 1.012500 0.993295 
0.500000 1.031250 0.992798 
0.500000 1.050000 0.992278 
0.500000 1.068750 0.991735 
0.500000 1.087500 0.991169 
0.500000 1.106250 0.990579 
0.500000 1.125000 0.989964 
0.500000 1.143750 0.989324 
0.500000 1.162500 0.988659 
0.500000 1.181250 0.987966 
0.500000 1.200000 0.987247 
0.512500 0.018750 0.996900 
0.512500 0.037500 0.997127 
0.512500 0.056250 0.997345 
0.512500 0.075000 0.997555 
0.512500 0.093750 0.997757 
0.512500 0.112500 0.997951 
0.512500 0.131250 0.998136 
0.512500 0.150000 0.998313 
0.512500 0.168750 0.998480 
0.512500 0.187500 0.998639 
0.512500 0.206250 0.998788 
0.512500 0.225000 0.998928 
0.512500 0.243750 0.999059 
0.512500 0.262500 0.999180 
0.512500 0.281250 0.999291 
0.512500 0.300000 0.999392 
0.512500 0.318750 0.999483 
0.512500 0.337500 0.999564 
0.512500 0.356250 0.999634 
0.512500 0.375000 0.999693 
0.512500 0.393750 0.999742 
0.512500 0.412500 0.999779 
0.512500 0.431250 0.999805 
0.512500 0.450000 0.999819 
0.512500 0.468750 0.999821 
0.512500 0.487500 0.999812 
0.512500 0.506250 0.999790 
0.512500 0.525000 0.999756 
0.512500 0.543750 0.999709 
0.512500 0.562500 0.999649 
0.512500 0.581250 0.999576 
0.512500 0.600000 0.999490 
0.512500 0.618750 0.999389 
0.512500 0.637500 0.999275 
0.512500 0.656250 0.999147 
0.512500 0.675000 0.999004 
0.512500 0.693750 0.998846 
0.512500 0.712500 0.998673 
0.512500 0.731250 0.998485 
0.512500 0.750000 0.998281 
0.512500 0.768750 0.998060 
0.512500 0.787500 0.997824 
0.512500 0.806250 0.997571 
0.512500 0.825000 0.997300 
0.512500 0.843750 0.997013 
0.512500 0.862500 0.996707 
0.512500 0.881250 0.996383 
0.512500 0.900000 0.996041 
0.512500 0.918750 0.995680 
0.512500 0.937500 0.995299 
0.512500 0.956250 0.994899 
0.512500 0.975000 0.994478 
0.512500 0.993750 0.994037 
0.512500 1.012500 0.993574 
0.512500 1.031250 0.993090 
0.512500 1.050000 0.992584 
0.512500 1.068750 0.992055 
0.512500 1.087500 0.991503 
0.512500 1.106250 0.990927 
