deltaH: 0.175781
0.387500 0.862500 0.987741 
0.387500 0.871875 0.987400 
0.387500 0.881250 0.987053 
0.387500 0.890625 0.986700 
0.387500 0.900000 0.986341 
0.387500 0.909375 0.985976 
0.387500 0.918750 0.985604 
0.387500 0.928125 0.985226 
0.387500 0.937500 0.984842 
0.387500 0.946875 0.984451 
0.387500 0.956250 0.984054 
0.387500 0.965625 0.983650 
0.387500 0.975000 0.983239 
0.387500 0.984375 0.982822 
0.387500 0.993750 0.982398 
0.387500 1.003125 0.981967 
0.387500 1.012500 0.981529 
0.387500 1.021875 0.981083 
0.387500 1.031250 0.980631 
0.387500 1.040625 0.980172 
0.387500 1.050000 0.979705 
0.387500 1.059375 0.979231 
0.387500 1.068750 0.978749 
0.387500 1.078125 0.978260 
0.387500 1.087500 0.977763 
0.387500 1.096875 0.977258 
0.387500 1.106250 0.976745 
0.387500 1.115625 0.976225 
0.387500 1.125000 0.975696 
0.387500 1.134375 0.975160 
0.387500 1.143750 0.974615 
0.387500 1.153125 0.974062 
0.387500 1.162500 0.973500 
0.387500 1.171875 0.972930 
0.387500 1.181250 0.972351 
0.387500 1.190625 0.971764 
0.387500 1.200000 0.971167 
0.393750 0.009375 0.999833 
0.393750 0.018750 0.999856 
0.393750 0.028125 0.999876 
0.393750 0.037500 0.999893 
0.393750 0.046875 0.999908 
0.393750 0.056250 0.999920 
0.393750 0.065625 0.999929 
0.393750 0.075000 0.999936 
0.393750 0.084375 0.999940 
0.393750 0.093750 0.999942 
0.393750 0.103125 0.999940 
0.393750 0.112500 0.999936 
0.393750 0.121875 0.999929 
0.393750 0.131250 0.999919 
0.393750 0.140625 0.999906 
0.393750 0.150000 0.999890 
0.393750 0.159375 0.999872 
0.393750 0.168750 0.999850 
0.393750 0.178125 0.999826 
0.393750 0.187500 0.999798 
0.393750 0.196875 0.999768 
0.393750 0.206250 0.999734 
0.393750 0.215625 0.999697 
0.393750 0.225000 0.999658 
0.393750 0.234375 0.999615 
0.393750 0.243750 0.999569 
0.393750 0.253125 0.999520 
0.393750 0.262500 0.999468 
0.393750 0.271875 0.999412 
0.393750 0.281250 0.999353 
0.393750 0.290625 0.999291 
0.393750 0.300000 0.999226 
0.393750 0.309375 0.999157 
0.393750 0.318750 0.999085 
0.393750 0.328125 0.999009 
0.393750 0.337500 0.998930 
0.393750 0.346875 0.998848 
0.393750 0.356250 0.998762 
0.393750 0.365625 0.998673 
0.393750 0.375000 0.998580 
0.393750 0.384375 0.998483 
0.393750 0.393750 0.998383 
0.393750 0.403125 0.998279 
0.393750 0.412500 0.998172 
0.393750 0.421875 0.998061 
0.393750 0.431250 0.997946 
0.393750 0.440625 0.997827 
0.393750 0.450000 0.997705 
0.393750 0.459375 0.997578 
0.393750 0.468750 0.997448 
0.393750 0.478125 0.997314 
0.393750 0.487500 0.997176 
0.393750 0.496875 0.997034 
0.393750 0.506250 0.996888 
0.393750 0.515625 0.996738 
0.393750 0.525000 0.996583 
0.393750 0.534375 0.996425 
0.393750 0.543750 0.996262 
0.393750 0.553125 0.996095 
0.393750 0.562500 0.995924 
0.393750 0.571875 0.995749 
0.393750 0.581250 0.995569 
0.393750 0.590625 0.995385 
0.393750 0.600000 0.995196 
0.393750 0.609375 0.995004 
0.393750 0.618750 0.994806 
0.393750 0.628125 0.994604 
0.393750 0.637500 0.994397 
0.393750 0.646875 0.994186 
0.393750 0.656250 0.993970 
0.393750 0.665625 0.993749 
0.393750 0.675000 0.993524 
0.393750 0.684375 0.993294 
0.393750 0.693750 0.993059 
0.393750 0.703125 0.992819 
0.393750 0.712500 0.992574 
0.393750 0.721875 0.992324 
0.393750 0.731250 0.992069 
0.393750 0.740625 0.991808 
0.393750 0.750000 0.991543 
0.393750 0.759375 0.991273 
0.393750 0.768750 0.990997 
0.393750 0.778125 0.990716 
0.393750 0.787500 0.990429 
0.393750 0.796875 0.990137 
0.393750 0.806250 0.989840 
0.393750 0.815625 0.989537 
0.393750 0.825000 0.989228 
0.393750 0.834375 0.988914 
0.393750 0.843750 0.988594 
0.393750 0.853125 0.988268 
0.393750 0.862500 0.987937 
0.393750 0.871875 0.987599 
0.393750 0.881250 0.987256 
0.393750 0.890625 0.986906 
0.393750 0.900000 0.986551 
0.393750 0.909375 0.986189 
0.393750 0.918750 0.985821 
0.393750 0.928125 0.985447 
0.393750 0.937500 0.985067 
0.393750 0.946875 0.984680 
0.393750 0.956250 0.984286 
0.393750 0.965625 0.983886 
0.393750 0.975000 0.983480 
0.393750 0.984375 0.983066 
0.393750 0.993750 0.982646 
0.393750 1.003125 0.982219 
0.393750 1.012500 0.981785 
0.393750 1.021875 0.981344 
0.393750 1.031250 0.980896 
0.393750 1.040625 0.980441 
0.393750 1.050000 0.979979 
0.393750 1.059375 0.979509 
0.393750 1.068750 0.979032 
0.393750 1.078125 0.978547 
0.393750 1.087500 0.978055 
0.393750 1.096875 0.977555 
0.393750 1.106250 0.977047 
0.393750 1.115625 0.976531 
0.393750 1.125000 0.976007 
0.393750 1.134375 0.975476 
0.393750 1.143750 0.974936 
0.393750 1.153125 0.974387 
0.393750 1.162500 0.973831 
0.393750 1.171875 0.973266 
0.393750 1.181250 0.972692 
0.393750 1.190625 0.972110 
0.393750 1.200000 0.971519 
0.400000 0.009375 0.999815 
0.400000 0.018750 0.999839 
0.400000 0.028125 0.999860 
0.400000 0.037500 0.999879 
0.400000 0.046875 0.999896 
0.400000 0.056250 0.999910 
0.400000 0.065625 0.999921 
0.400000 0.075000 0.999929 
0.400000 0.084375 0.999935 
0.400000 0.093750 0.999937 
0.400000 0.103125 0.999938 
0.400000 0.112500 0.999935 
0.400000 0.121875 0.999930 
0.400000 0.131250 0.999921 
0.400000 0.140625 0.999910 
0.400000 0.150000 0.999896 
0.400000 0.159375 0.999879 
0.400000 0.168750 0.999859 
0.400000 0.178125 0.999837 
0.400000 0.187500 0.999811 
0.400000 0.196875 0.999782 
0.400000 0.206250 0.999751 
0.400000 0.215625 0.999716 
0.400000 0.225000 0.999678 
0.400000 0.234375 0.999637 
0.400000 0.243750 0.999593 
0.400000 0.253125 0.999546 
0.400000 0.262500 0.999495 
0.400000 0.271875 0.999442 
0.400000 0.281250 0.999385 
0.400000 0.290625 0.999325 
0.400000 0.300000 0.999261 
0.400000 0.309375 0.999194 
0.400000 0.318750 0.999124 
0.400000 0.328125 0.999051 
0.400000 0.337500 0.998974 
0.400000 0.346875 0.998893 
0.400000 0.356250 0.998810 
0.400000 0.365625 0.998722 
0.400000 0.375000 0.998632 
0.400000 0.384375 0.998537 
0.400000 0.393750 0.998439 
0.400000 0.403125 0.998337 
0.400000 0.412500 0.998232 
0.400000 0.421875 0.998123 
0.400000 0.431250 0.998011 
0.400000 0.440625 0.997894 
0.400000 0.450000 0.997774 
0.400000 0.459375 0.997650 
0.400000 0.468750 0.997522 
0.400000 0.478125 0.997390 
0.400000 0.487500 0.997254 
0.400000 0.496875 0.997115 
0.400000 0.506250 0.996971 
0.400000 0.515625 0.996823 
0.400000 0.525000 0.996671 
0.400000 0.534375 0.996515 
0.400000 0.543750 0.996355 
0.400000 0.553125 0.996191 
0.400000 0.562500 0.996022 
0.400000 0.571875 0.995849 
0.400000 0.581250 0.995672 
0.400000 0.590625 0.995491 
0.400000 0.600000 0.995305 
0.400000 0.609375 0.995114 
0.400000 0.618750 0.994920 
0.400000 0.628125 0.994720 
0.400000 0.637500 0.994516 
0.400000 0.646875 0.994308 
0.400000 0.656250 0.994095 
0.400000 0.665625 0.993877 
0.400000 0.675000 0.993654 
0.400000 0.684375 0.993427 
0.400000 0.693750 0.993195 
0.400000 0.703125 0.992958 
0.400000 0.712500 0.992716 
0.400000 0.721875 0.992468 
0.400000 0.731250 0.992216 
0.400000 0.740625 0.991959 
0.400000 0.750000 0.991697 
0.400000 0.759375 0.991430 
0.400000 0.768750 0.991157 
0.400000 0.778125 0.990879 
0.400000 0.787500 0.990596 
0.400000 0.796875 0.990307 
0.400000 0.806250 0.990013 
0.400000 0.815625 0.989713 
0.400000 0.825000 0.989408 
0.400000 0.834375 0.989097 
0.400000 0.843750 0.988780 
0.400000 0.853125 0.988458 
0.400000 0.862500 0.988130 
0.400000 0.871875 0.987796 
0.400000 0.881250 0.987456 
0.400000 0.890625 0.987110 
0.400000 0.900000 0.986759 
0.400000 0.909375 0.986401 
0.400000 0.918750 0.986036 
0.400000 0.928125 0.985666 
0.400000 0.937500 0.985289 
0.400000 0.946875 0.984906 
0.400000 0.956250 0.984517 
0.400000 0.965625 0.984121 
0.400000 0.975000 0.983718 
0.400000 0.984375 0.983309 
0.400000 0.993750 0.982892 
0.400000 1.003125 0.982470 
0.400000 1.012500 0.982040 
0.400000 1.021875 0.981603 
0.400000 1.031250 0.981159 
0.400000 1.040625 0.980708 
0.400000 1.050000 0.980250 
0.400000 1.059375 0.979785 
0.400000 1.068750 0.979312 
0.400000 1.078125 0.978832 
0.400000 1.087500 0.978344 
0.400000 1.096875 0.977848 
0.400000 1.106250 0.977345 
0.400000 1.115625 0.976834 
0.400000 1.125000 0.976315 
0.400000 1.134375 0.975788 
0.400000 1.143750 0.975253 
0.400000 1.153125 0.974710 
0.400000 1.162500 0.974158 
0.400000 1.171875 0.973599 
0.400000 1.181250 0.973030 
0.400000 1.190625 0.972453 
0.400000 1.200000 0.971867 
0.406250 0.009375 0.999796 
0.406250 0.018750 0.999821 
0.406250 0.028125 0.999844 
0.406250 0.037500 0.999865 
0.406250 0.046875 0.999883 
0.406250 0.056250 0.999898 
0.406250 0.065625 0.999911 
0.406250 0.075000 0.999921 
0.406250 0.084375 0.999928 
0.406250 0.093750 0.999932 
0.406250 0.103125 0.999934 
0.406250 0.112500 0.999933 
0.406250 0.121875 0.999929 
0.406250 0.131250 0.999923 
0.406250 0.140625 0.999913 
0.406250 0.150000 0.999901 
0.406250 0.159375 0.999886 
0.406250 0.168750 0.999868 
0.406250 0.178125 0.999847 
0.406250 0.187500 0.999823 
0.406250 0.196875 0.999796 
0.406250 0.206250 0.999766 
0.406250 0.215625 0.999733 
0.406250 0.225000 0.999697 
0.406250 0.234375 0.999658 
0.406250 0.243750 0.999616 
0.406250 0.253125 0.999570 
0.406250 0.262500 0.999522 
0.406250 0.271875 0.999470 
0.406250 0.281250 0.999415 
0.406250 0.290625 0.999357 
0.406250 0.300000 0.999295 
0.406250 0.309375 0.999230 
0.406250 0.318750 0.999162 
0.406250 0.328125 0.999091 
0.406250 0.337500 0.999016 
0.406250 0.346875 0.998938 
0.406250 0.356250 0.998856 
0.406250 0.365625 0.998771 
0.406250 0.375000 0.998682 
0.406250 0.384375 0.998590 
0.406250 0.393750 0.998494 
0.406250 0.403125 0.998394 
0.406250 0.412500 0.998291 
0.406250 0.421875 0.998184 
0.406250 0.431250 0.998074 
0.406250 0.440625 0.997960 
0.406250 0.450000 0.997842 
0.406250 0.459375 0.997720 
0.406250 0.468750 0.997594 
0.406250 0.478125 0.997465 
0.406250 0.487500 0.997331 
0.406250 0.496875 0.997194 
0.406250 0.506250 0.997052 
0.406250 0.515625 0.996907 
0.406250 0.525000 0.996758 
0.406250 0.534375 0.996604 
0.406250 0.543750 0.996446 
0.406250 0.553125 0.996285 
0.406250 0.562500 0.996118 
0.406250 0.571875 0.995948 
0.406250 0.581250 0.995774 
0.406250 0.590625 0.995595 
0.406250 0.600000 0.995411 
0.406250 0.609375 0.995224 
0.406250 0.618750 0.995032 
0.406250 0.628125 0.994835 
0.406250 0.637500 0.994634 
0.406250 0.646875 0.994428 
0.406250 0.656250 0.994218 
0.406250 0.665625 0.994003 
0.406250 0.675000 0.993783 
0.406250 0.684375 0.993558 
0.406250 0.693750 0.993329 
0.406250 0.703125 0.993095 
0.406250 0.712500 0.992856 
0.406250 0.721875 0.992611 
0.406250 0.731250 0.992362 
0.406250 0.740625 0.992108 
0.406250 0.750000 0.991849 
0.406250 0.759375 0.991585 
0.406250 0.768750 0.991315 
0.406250 0.778125 0.991040 
0.406250 0.787500 0.990760 
0.406250 0.796875 0.990475 
0.406250 0.806250 0.990184 
0.406250 0.815625 0.989887 
0.406250 0.825000 0.989585 
0.406250 0.834375 0.989278 
0.406250 0.843750 0.988965 
0.406250 0.853125 0.988646 
0.406250 0.862500 0.988321 
0.406250 0.871875 0.987991 
0.406250 0.881250 0.987654 
0.406250 0.890625 0.987312 
0.406250 0.900000 0.986964 
0.406250 0.909375 0.986610 
0.406250 0.918750 0.986249 
0.406250 0.928125 0.985882 
0.406250 0.937500 0.985509 
0.406250 0.946875 0.985130 
0.406250 0.956250 0.984744 
0.406250 0.965625 0.984352 
0.406250 0.975000 0.983954 
0.406250 0.984375 0.983548 
0.406250 0.993750 0.983136 
0.406250 1.003125 0.982717 
0.406250 1.012500 0.982292 
0.406250 1.021875 0.981859 
0.406250 1.031250 0.981419 
0.406250 1.040625 0.980973 
0.406250 1.050000 0.980519 
0.406250 1.059375 0.980058 
0.406250 1.068750 0.979590 
0.406250 1.078125 0.979114 
0.406250 1.087500 0.978630 
0.406250 1.096875 0.978139 
0.406250 1.106250 0.977641 
0.406250 1.115625 0.977135 
0.406250 1.125000 0.976620 
0.406250 1.134375 0.976098 
0.406250 1.143750 0.975568 
0.406250 1.153125 0.975030 
0.406250 1.162500 0.974483 
0.406250 1.171875 0.973928 
0.406250 1.181250 0.973365 
0.406250 1.190625 0.972793 
0.406250 1.200000 0.972212 
0.412500 0.009375 0.999776 
0.412500 0.018750 0.999803 
0.412500 0.028125 0.999827 
0.412500 0.037500 0.999850 
0.412500 0.046875 0.999869 
0.412500 0.056250 0.999886 
0.412500 0.065625 0.999900 
0.412500 0.075000 0.999911 
0.412500 0.084375 0.999920 
0.412500 0.093750 0.999926 
0.412500 0.103125 0.999930 
0.412500 0.112500 0.999931 
0.412500 0.121875 0.999928 
0.412500 0.131250 0.999923 
0.412500 0.140625 0.999916 
0.412500 0.150000 0.999905 
0.412500 0.159375 0.999892 
0.412500 0.168750 0.999875 
0.412500 0.178125 0.999856 
0.412500 0.187500 0.999834 
0.412500 0.196875 0.999809 
0.412500 0.206250 0.999780 
0.412500 0.215625 0.999749 
0.412500 0.225000 0.999715 
0.412500 0.234375 0.999678 
0.412500 0.243750 0.999637 
0.412500 0.253125 0.999594 
0.412500 0.262500 0.999547 
0.412500 0.271875 0.999497 
0.412500 0.281250 0.999444 
0.412500 0.290625 0.999388 
0.412500 0.300000 0.999328 
0.412500 0.309375 0.999265 
0.412500 0.318750 0.999199 
0.412500 0.328125 0.999130 
0.412500 0.337500 0.999057 
0.412500 0.346875 0.998981 
0.412500 0.356250 0.998901 
0.412500 0.365625 0.998818 
0.412500 0.375000 0.998731 
0.412500 0.384375 0.998641 
0.412500 0.393750 0.998547 
0.412500 0.403125 0.998450 
0.412500 0.412500 0.998349 
0.412500 0.421875 0.998244 
0.412500 0.431250 0.998136 
0.412500 0.440625 0.998024 
0.412500 0.450000 0.997908 
0.412500 0.459375 0.997789 
0.412500 0.468750 0.997665 
0.412500 0.478125 0.997538 
0.412500 0.487500 0.997407 
0.412500 0.496875 0.997272 
0.412500 0.506250 0.997133 
0.412500 0.515625 0.996990 
0.412500 0.525000 0.996843 
0.412500 0.534375 0.996692 
0.412500 0.543750 0.996536 
0.412500 0.553125 0.996377 
0.412500 0.562500 0.996213 
0.412500 0.571875 0.996046 
0.412500 0.581250 0.995874 
0.412500 0.590625 0.995697 
0.412500 0.600000 0.995517 
0.412500 0.609375 0.995332 
0.412500 0.618750 0.995142 
0.412500 0.628125 0.994948 
0.412500 0.637500 0.994750 
0.412500 0.646875 0.994547 
0.412500 0.656250 0.994339 
0.412500 0.665625 0.994127 
0.412500 0.675000 0.993910 
0.412500 0.684375 0.993688 
0.412500 0.693750 0.993461 
0.412500 0.703125 0.993230 
0.412500 0.712500 0.992994 
0.412500 0.721875 0.992753 
0.412500 0.731250 0.992507 
0.412500 0.740625 0.992256 
0.412500 0.750000 0.991999 
0.412500 0.759375 0.991738 
0.412500 0.768750 0.991472 
0.412500 0.778125 0.991200 
0.412500 0.787500 0.990923 
0.412500 0.796875 0.990641 
0.412500 0.806250 0.990353 
0.412500 0.815625 0.990060 
0.412500 0.825000 0.989761 
0.412500 0.834375 0.989457 
0.412500 0.843750 0.989147 
0.412500 0.853125 0.988832 
0.412500 0.862500 0.988511 
0.412500 0.871875 0.988183 
0.412500 0.881250 0.987851 
0.412500 0.890625 0.987512 
0.412500 0.900000 0.987167 
0.412500 0.909375 0.986816 
0.412500 0.918750 0.986460 
0.412500 0.928125 0.986097 
0.412500 0.937500 0.985727 
0.412500 0.946875 0.985352 
0.412500 0.956250 0.984970 
0.412500 0.965625 0.984582 
0.412500 0.975000 0.984187 
0.412500 0.984375 0.983785 
0.412500 0.993750 0.983377 
0.412500 1.003125 0.982963 
0.412500 1.012500 0.982541 
0.412500 1.021875 0.982112 
0.412500 1.031250 0.981677 
0.412500 1.040625 0.981235 
0.412500 1.050000 0.980785 
0.412500 1.059375 0.980328 
0.412500 1.068750 0.979864 
0.412500 1.078125 0.979393 
0.412500 1.087500 0.978914 
0.412500 1.096875 0.978428 
0.412500 1.106250 0.977934 
0.412500 1.115625 0.977432 
0.412500 1.125000 0.976923 
0.412500 1.134375 0.976405 
0.412500 1.143750 0.975880 
0.412500 1.153125 0.975346 
0.412500 1.162500 0.974805 
0.412500 1.171875 0.974255 
0.412500 1.181250 0.973697 
0.412500 1.190625 0.973130 
0.412500 1.200000 0.972554 
0.418750 0.009375 0.999755 
0.418750 0.018750 0.999783 
0.418750 0.028125 0.999810 
0.418750 0.037500 0.999833 
0.418750 0.046875 0.999854 
0.418750 0.056250 0.999873 
0.418750 0.065625 0.999888 
0.418750 0.075000 0.999901 
0.418750 0.084375 0.999912 
0.418750 0.093750 0.999920 
0.418750 0.103125 0.999924 
0.418750 0.112500 0.999927 
0.418750 0.121875 0.999926 
0.418750 0.131250 0.999923 
0.418750 0.140625 0.999917 
0.418750 0.150000 0.999908 
0.418750 0.159375 0.999896 
0.418750 0.168750 0.999882 
0.418750 0.178125 0.999864 
0.418750 0.187500 0.999843 
0.418750 0.196875 0.999820 
0.418750 0.206250 0.999794 
0.418750 0.215625 0.999764 
0.418750 0.225000 0.999732 
0.418750 0.234375 0.999696 
0.418750 0.243750 0.999658 
0.418750 0.253125 0.999616 
0.418750 0.262500 0.999571 
0.418750 0.271875 0.999523 
0.418750 0.281250 0.999472 
0.418750 0.290625 0.999418 
0.418750 0.300000 0.999360 
0.418750 0.309375 0.999299 
0.418750 0.318750 0.999235 
0.418750 0.328125 0.999167 
0.418750 0.337500 0.999097 
0.418750 0.346875 0.999022 
0.418750 0.356250 0.998945 
0.418750 0.365625 0.998864 
0.418750 0.375000 0.998779 
0.418750 0.384375 0.998691 
0.418750 0.393750 0.998599 
0.418750 0.403125 0.998504 
0.418750 0.412500 0.998405 
0.418750 0.421875 0.998303 
0.418750 0.431250 0.998197 
0.418750 0.440625 0.998087 
0.418750 0.450000 0.997973 
0.418750 0.459375 0.997856 
0.418750 0.468750 0.997735 
0.418750 0.478125 0.997610 
0.418750 0.487500 0.997481 
0.418750 0.496875 0.997348 
0.418750 0.506250 0.997212 
0.418750 0.515625 0.997071 
0.418750 0.525000 0.996926 
0.418750 0.534375 0.996778 
0.418750 0.543750 0.996625 
0.418750 0.553125 0.996468 
0.418750 0.562500 0.996307 
0.418750 0.571875 0.996142 
0.418750 0.581250 0.995972 
0.418750 0.590625 0.995798 
0.418750 0.600000 0.995620 
0.418750 0.609375 0.995438 
0.418750 0.618750 0.995251 
0.418750 0.628125 0.995060 
0.418750 0.637500 0.994864 
0.418750 0.646875 0.994663 
0.418750 0.656250 0.994459 
0.418750 0.665625 0.994249 
0.418750 0.675000 0.994035 
0.418750 0.684375 0.993816 
0.418750 0.693750 0.993592 
0.418750 0.703125 0.993364 
0.418750 0.712500 0.993130 
0.418750 0.721875 0.992892 
0.418750 0.731250 0.992649 
0.418750 0.740625 0.992401 
0.418750 0.750000 0.992148 
0.418750 0.759375 0.991889 
0.418750 0.768750 0.991626 
0.418750 0.778125 0.991357 
0.418750 0.787500 0.991084 
0.418750 0.796875 0.990804 
0.418750 0.806250 0.990520 
0.418750 0.815625 0.990230 
0.418750 0.825000 0.989935 
0.418750 0.834375 0.989634 
0.418750 0.843750 0.989327 
0.418750 0.853125 0.989015 
0.418750 0.862500 0.988698 
0.418750 0.871875 0.988374 
0.418750 0.881250 0.988045 
0.418750 0.890625 0.987709 
0.418750 0.900000 0.987368 
0.418750 0.909375 0.987021 
0.418750 0.918750 0.986668 
0.418750 0.928125 0.986309 
0.418750 0.937500 0.985943 
0.418750 0.946875 0.985571 
0.418750 0.956250 0.985193 
0.418750 0.965625 0.984809 
0.418750 0.975000 0.984418 
0.418750 0.984375 0.984020 
0.418750 0.993750 0.983616 
0.418750 1.003125 0.983205 
0.418750 1.012500 0.982788 
0.418750 1.021875 0.982364 
0.418750 1.031250 0.981932 
0.418750 1.040625 0.981494 
0.418750 1.050000 0.981049 
0.418750 1.059375 0.980596 
0.418750 1.068750 0.980137 
0.418750 1.078125 0.979670 
0.418750 1.087500 0.979195 
0.418750 1.096875 0.978713 
0.418750 1.106250 0.978224 
0.418750 1.115625 0.977727 
0.418750 1.125000 0.977222 
0.418750 1.134375 0.976709 
0.418750 1.143750 0.976189 
0.418750 1.153125 0.975660 
0.418750 1.162500 0.975124 
0.418750 1.171875 0.974579 
0.418750 1.181250 0.974025 
0.418750 1.190625 0.973464 
0.418750 1.200000 0.972893 
0.425000 0.009375 0.999733 
0.425000 0.018750 0.999763 
0.425000 0.028125 0.999791 
0.425000 0.037500 0.999816 
0.425000 0.046875 0.999838 
0.425000 0.056250 0.999858 
0.425000 0.065625 0.999876 
0.425000 0.075000 0.999890 
0.425000 0.084375 0.999902 
0.425000 0.093750 0.999912 
0.425000 0.103125 0.999918 
0.425000 0.112500 0.999922 
0.425000 0.121875 0.999923 
0.425000 0.131250 0.999922 
0.425000 0.140625 0.999917 
0.425000 0.150000 0.999910 
0.425000 0.159375 0.999900 
0.425000 0.168750 0.999887 
0.425000 0.178125 0.999871 
0.425000 0.187500 0.999852 
0.425000 0.196875 0.999831 
0.425000 0.206250 0.999806 
0.425000 0.215625 0.999778 
0.425000 0.225000 0.999748 
0.425000 0.234375 0.999714 
0.425000 0.243750 0.999677 
0.425000 0.253125 0.999637 
0.425000 0.262500 0.999594 
0.425000 0.271875 0.999548 
0.425000 0.281250 0.999499 
0.425000 0.290625 0.999446 
0.425000 0.300000 0.999391 
0.425000 0.309375 0.999332 
0.425000 0.318750 0.999270 
0.425000 0.328125 0.999204 
0.425000 0.337500 0.999135 
0.425000 0.346875 0.999063 
0.425000 0.356250 0.998987 
0.425000 0.365625 0.998908 
0.425000 0.375000 0.998826 
0.425000 0.384375 0.998740 
0.425000 0.393750 0.998650 
0.425000 0.403125 0.998557 
0.425000 0.412500 0.998460 
0.425000 0.421875 0.998360 
0.425000 0.431250 0.998256 
0.425000 0.440625 0.998148 
0.425000 0.450000 0.998037 
0.425000 0.459375 0.997922 
0.425000 0.468750 0.997803 
0.425000 0.478125 0.997680 
0.425000 0.487500 0.997554 
0.425000 0.496875 0.997423 
0.425000 0.506250 0.997289 
0.425000 0.515625 0.997151 
0.425000 0.525000 0.997009 
0.425000 0.534375 0.996862 
0.425000 0.543750 0.996712 
0.425000 0.553125 0.996558 
0.425000 0.562500 0.996399 
0.425000 0.571875 0.996236 
0.425000 0.581250 0.996069 
0.425000 0.590625 0.995898 
0.425000 0.600000 0.995722 
0.425000 0.609375 0.995542 
0.425000 0.618750 0.995358 
0.425000 0.628125 0.995169 
0.425000 0.637500 0.994976 
0.425000 0.646875 0.994779 
0.425000 0.656250 0.994576 
0.425000 0.665625 0.994370 
0.425000 0.675000 0.994158 
0.425000 0.684375 0.993942 
0.425000 0.693750 0.993721 
0.425000 0.703125 0.993496 
0.425000 0.712500 0.993265 
0.425000 0.721875 0.993030 
0.425000 0.731250 0.992790 
0.425000 0.740625 0.992545 
0.425000 0.750000 0.992294 
0.425000 0.759375 0.992039 
0.425000 0.768750 0.991779 
0.425000 0.778125 0.991513 
0.425000 0.787500 0.991243 
0.425000 0.796875 0.990967 
0.425000 0.806250 0.990685 
0.425000 0.815625 0.990399 
0.425000 0.825000 0.990106 
0.425000 0.834375 0.989809 
0.425000 0.843750 0.989506 
0.425000 0.853125 0.989197 
0.425000 0.862500 0.988883 
0.425000 0.871875 0.988563 
0.425000 0.881250 0.988237 
0.425000 0.890625 0.987905 
0.425000 0.900000 0.987567 
0.425000 0.909375 0.987224 
0.425000 0.918750 0.986874 
0.425000 0.928125 0.986518 
0.425000 0.937500 0.986157 
0.425000 0.946875 0.985789 
0.425000 0.956250 0.985414 
0.425000 0.965625 0.985034 
0.425000 0.975000 0.984647 
0.425000 0.984375 0.984253 
0.425000 0.993750 0.983853 
0.425000 1.003125 0.983446 
0.425000 1.012500 0.983033 
0.425000 1.021875 0.982612 
0.425000 1.031250 0.982185 
0.425000 1.040625 0.981751 
0.425000 1.050000 0.981310 
0.425000 1.059375 0.980862 
0.425000 1.068750 0.980406 
0.425000 1.078125 0.979944 
0.425000 1.087500 0.979474 
0.425000 1.096875 0.978996 
0.425000 1.106250 0.978512 
0.425000 1.115625 0.978019 
0.425000 1.125000 0.977519 
0.425000 1.134375 0.977011 
0.425000 1.143750 0.976495 
0.425000 1.153125 0.975971 
0.425000 1.162500 0.975439 
0.425000 1.171875 0.974899 
0.425000 1.181250 0.974351 
0.425000 1.190625 0.973794 
0.425000 1.200000 0.973229 
0.431250 0.009375 0.999710 
0.431250 0.018750 0.999742 
0.431250 0.028125 0.999771 
0.431250 0.037500 0.999798 
0.431250 0.046875 0.999822 
0.431250 0.056250 0.999843 
0.431250 0.065625 0.999862 
0.431250 0.075000 0.999878 
0.431250 0.084375 0.999892 
0.431250 0.093750 0.999903 
0.431250 0.103125 0.999911 
0.431250 0.112500 0.999916 
0.431250 0.121875 0.999919 
0.431250 0.131250 0.999919 
0.431250 0.140625 0.999916 
0.431250 0.150000 0.999911 
0.431250 0.159375 0.999902 
0.431250 0.168750 0.999891 
0.431250 0.178125 0.999877 
0.431250 0.187500 0.999860 
0.431250 0.196875 0.999840 
0.431250 0.206250 0.999817 
0.431250 0.215625 0.999791 
0.431250 0.225000 0.999762 
0.431250 0.234375 0.999730 
0.431250 0.243750 0.999695 
0.431250 0.253125 0.999657 
0.431250 0.262500 0.999616 
0.431250 0.271875 0.999572 
0.431250 0.281250 0.999525 
0.431250 0.290625 0.999474 
0.431250 0.300000 0.999420 
0.431250 0.309375 0.999363 
0.431250 0.318750 0.999303 
0.431250 0.328125 0.999239 
0.431250 0.337500 0.999172 
0.431250 0.346875 0.999102 
0.431250 0.356250 0.999028 
0.431250 0.365625 0.998951 
0.431250 0.375000 0.998871 
0.431250 0.384375 0.998787 
0.431250 0.393750 0.998699 
0.431250 0.403125 0.998608 
0.431250 0.412500 0.998514 
0.431250 0.421875 0.998416 
0.431250 0.431250 0.998314 
0.431250 0.440625 0.998209 
0.431250 0.450000 0.998099 
0.431250 0.459375 0.997987 
0.431250 0.468750 0.997870 
0.431250 0.478125 0.997750 
0.431250 0.487500 0.997625 
0.431250 0.496875 0.997497 
0.431250 0.506250 0.997365 
0.431250 0.515625 0.997229 
0.431250 0.525000 0.997089 
0.431250 0.534375 0.996945 
0.431250 0.543750 0.996798 
0.431250 0.553125 0.996646 
0.431250 0.562500 0.996489 
0.431250 0.571875 0.996329 
0.431250 0.581250 0.996164 
0.431250 0.590625 0.995996 
0.431250 0.600000 0.995823 
0.431250 0.609375 0.995645 
0.431250 0.618750 0.995464 
0.431250 0.628125 0.995278 
0.431250 0.637500 0.995087 
0.431250 0.646875 0.994892 
